,,,"LOC",,,,,,,,,"I","S","D","ACCIDENT",,"COMMON","P","ENVIR",,,"R","R","T","NO","P","D","V","S","PERSN",,"O L","O L","O L","O L","OA","M","SD","Total Accidents","PDO","Injury ","fatal"
10,120,"SJ","R000.690","D","F","K","Z",2,2,"RO","H"," n/a ","W",3,6/13/2000,640,926511044," speeding ","clear","day","dry"," normal ","D"," rear-end ",5," car ","W"," on sr. "," unk ",0,0," n/a  n/a ","V4 left lane "," n/a  n/a "," n/a  n/a "," speeding  inattention "," straight ","A unk ",,,,
10,120,"SJ","R001.050","D","F","K","Z",2,2,"RO","H"," n/a ","E",5,6/15/2000,1400,926513465," oth. viol. ","clear","day","dry"," normal ","D"," sideswipe ",3," pickup ","E"," on sr. "," unk ",0,0,"V2 right lane ","V3 left lane "," n/a  n/a "," n/a  n/a "," none  unk "," merging ","A unk ",1,1,,
10,120,"SJ","R001.050","D","F","K","Z",2,2,"RO","H"," n/a ","E",5,6/15/2000,1400,926513465," oth. viol. ","clear","day","dry"," normal ","D"," sideswipe ",3," semi w/trailer ","E"," on sr. "," unk ",0,0,"V1 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",,,,
10,120,"SJ","R001.050","D","F","K","Z",2,2,"RO","H"," n/a ","E",5,6/15/2000,1400,926513465," oth. viol. ","clear","day","dry"," normal ","D"," sideswipe ",3," car ","E"," on sr. "," unk ",0,0," n/a  n/a ","V1 left lane "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",,,,
10,120,"SJ","R002.320","D","F","J","Z",2,2,"RO","H"," n/a ","W",5,6/15/2000,2200,926514301," dui ","clear"," dark w/lights ","dry"," normal ","D"," hit obj. ",1," car ","W"," on sr. "," unk ",0,2," over embankment  beyond shoulder drivers right "," roll-over beyond shoulder drivers right "," n/a  n/a "," n/a  n/a "," other viol.  inattention "," off road ","B unk ",1,,1,
10,120,"SJ","R003.820","D","F","J","Z",2,2,"UO","H"," n/a ","E",3,6/20/2000,1625,926514699," speeding ","clear","day","dry"," normal ","D"," rear-end ",2," pickup ","E"," on sr. "," unk ",0,0,"V2 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight "," unk I",1,1,,
10,120,"SJ","R003.820","D","F","J","Z",2,2,"UO","H"," n/a ","E",3,6/20/2000,1625,926514699," speeding ","clear","day","dry"," normal ","D"," rear-end ",2," semi w/trailer ","E"," on sr. "," unk ",0,0,"V1 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",,,,
10,120,"SJ","R004.710","D","F","J","Z",2,2,"UI","H"," n/a ","W",4,6/21/2000,1742,926513671," oth. viol. ","clear","day","dry"," normal ","D"," other ",1," pickup w/ trailer ","W"," on sr. "," unk ",0,0," no obj. involved  beyond shoulder drivers right "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",1,1,,
10,120,"SJ","R003.090","D","F","J","Z",2,2,"UO","H"," n/a ","W",4,6/28/2000,710,926512432," oth. viol. ","clear","day","dry"," normal ","D"," t-bone ",3," car ","W"," on sr. "," unk ",0,2,"V3 left lane ","V2 left lane "," n/a  n/a "," n/a  n/a "," none  unk "," backing ","A unk ",1,,1,
10,120,"SJ","R003.090","D","F","J","Z",2,2,"UO","H"," n/a ","W",4,6/28/2000,710,926512432," oth. viol. ","clear","day","dry"," normal ","D"," t-bone ",3," car ","W"," on sr. "," unk ",0,1," n/a  n/a ","V1 left lane "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",,,,
10,120,"SJ","R003.090","D","F","J","Z",2,2,"UO","H"," n/a ","W",4,6/28/2000,710,926512432," oth. viol. ","clear","day","dry"," normal ","D"," t-bone ",3," car ","W"," on sr. "," unk ",0,1,"V1 left lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",,,,
10,120,"SJ","R001.610","D","F","J","Z",2,2,"RO","H"," n/a ","W",5,6/29/2000,2123,926513671," imp. turn ","clear"," dark w/lights ","dry"," normal ","D"," hit obj. ",1," car ","W"," on sr. "," unk ",0,2," dike or curb  beyond shoulder drivers right "," roll-over beyond shoulder drivers right "," over embankment  beyond shoulder drivers right "," n/a  n/a "," none  unk "," other ","A unk ",1,,1,
10,120,"SJ","R003.073","D","F","J","Z",2,2,"UO","R",4,"E",2,7/17/2000,1519,390301811," no yield ","clear","day","dry"," normal ","A"," t-bone ",2," car ","S"," not on sr "," unk ",0,1,"V2 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," unk "," straight ","A unk ",1,,1,
10,120,"SJ","R003.073","D","F","J","Z",2,2,"UO","R",4,"E",2,7/17/2000,1519,390301811," no yield ","clear","day","dry"," normal ","A"," t-bone ",2," car ","E"," on sr. "," unk ",0,0,"V1 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," on/off ramp  unk "," left turn ","A unk ",,,,
10,120,"SJ","R004.980","D","F","J","Z",2,2,"UO","H"," n/a ","W",3,7/18/2000,635,926508175," imp. turn ","clear","day","dry"," normal ","D"," sideswipe ",2," car ","W"," on sr. "," unk ",0,0,"V2 other "," n/a  n/a "," n/a  n/a "," n/a  n/a "," on/off ramp  unk "," merging ","A unk ",1,1,,
10,120,"SJ","R004.980","D","F","J","Z",2,2,"UO","H"," n/a ","W",3,7/18/2000,635,926508175," imp. turn ","clear","day","dry"," normal ","D"," sideswipe ",2," semi w/2 trailers ","W"," on sr. "," unk ",0,0,"V1 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",,,,
10,120,"SJ","R005.570","D","F","J","Z",2,2,"UI","H"," n/a ","E",1,7/30/2000,1800,926513205," oth. viol. ","clear","day","dry"," normal ","D"," sideswipe ",2," pickup ","E"," on sr. "," unk ",0,0,"V2 left lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," change lanes ","A unk ",1,1,,
10,120,"SJ","R005.570","D","F","J","Z",2,2,"UI","H"," n/a ","E",1,7/30/2000,1800,926513205," oth. viol. ","clear","day","dry"," normal ","D"," sideswipe ",2," car ","E"," on sr. "," unk ",0,0,"V1 right lane "," dike or curb  beyond shoulder drivers right "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",,,,
10,120,"SJ","R000.730","D","F","K","Z",2,2,"RO","H"," n/a ","E",1,8/6/2000,445,926512888," dui ","clear"," dark w/lights ","dry"," normal ","D"," hit obj. ",1," car ","E"," on sr. "," unk ",0,0," dike or curb  beyond shoulder drivers right "," over embankment  beyond shoulder drivers right "," n/a  n/a "," n/a  n/a "," imp. turn  unk "," off road ","B unk ",1,1,,
10,120,"SJ","R001.320","D","F","K","Z",2,2,"RO","H"," n/a ","E",7,8/12/2000,1629,926514292," imp. turn ","clear","day","dry"," normal ","D"," hit obj. ",1," car ","E"," on sr. "," unk ",0,1," dike or curb  beyond shoulder drivers right "," guardrail  beyond shoulder drivers right "," n/a  n/a "," n/a  n/a "," stop & go traffic  unk "," off road ","A unk ",1,,1,
10,120,"SJ","R000.980","D","F","K","Z",2,2,"RO","H"," n/a ","W",4,8/16/2000,410,926513967," oth. viol. ","clear"," dark w/lights ","dry"," normal ","D"," other ",3," pickup ","W"," on sr. "," unk ",0,0," n/a  n/a ","V4 right lane "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",1,1,,
10,120,"SJ","R000.980","D","F","K","Z",2,2,"RO","H"," n/a ","W",4,8/16/2000,410,926513967," oth. viol. ","clear"," dark w/lights ","dry"," normal ","D"," other ",3," car ","W"," on sr. "," unk ",0,0,"V4 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",,,,
10,120,"SJ","R000.980","D","F","K","Z",2,2,"RO","H"," n/a ","W",4,8/16/2000,410,926513967," oth. viol. ","clear"," dark w/lights ","dry"," normal ","D"," other ",3," semi ","W"," on sr. "," unk ",0,0," n/a  n/a "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",,,,
10,120,"SJ","R000.980","D","F","K","Z",2,2,"RO","H"," n/a ","W",4,8/16/2000,410,926513967," oth. viol. ","clear"," dark w/lights ","dry"," normal ","D"," other ",3," spilled load "," unk "," on sr. "," unk ",0,0,"V2 right lane ","V1 right lane "," n/a  n/a "," n/a  n/a "," unk "," other "," unk ",,,,
10,120,"SJ","R004.500","D","F","J","Z",2,2,"UI","H"," n/a ","W",7,8/26/2000,755,926508175," speeding ","clear","day","dry"," normal ","D"," rear-end ",2," car ","W"," on sr. "," unk ",0,0,"V2 left lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," slowing, stopping "," unk ",1,1,,
10,120,"SJ","R004.500","D","F","J","Z",2,2,"UI","H"," n/a ","W",7,8/26/2000,755,926508175," speeding ","clear","day","dry"," normal ","D"," rear-end ",2," car ","W"," on sr. "," unk ",0,0,"V1 left lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight "," unk ",,,,
10,120,"SJ","R005.680","D","F","J","Z",2,2,"UI","H"," n/a ","E",4,8/30/2000,1545,926513843," speeding ","cloudy","day","dry"," normal ","D"," rear-end ",2," car ","E"," on sr. "," unk ",0,1,"V2 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," stop & go traffic  unk "," straight ","A unk ",1,,1,
10,120,"SJ","R005.680","D","F","J","Z",2,2,"UI","H"," n/a ","E",4,8/30/2000,1545,926513843," speeding ","cloudy","day","dry"," normal ","D"," rear-end ",2," car ","E"," on sr. "," unk ",0,1,"V1 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," stop & go traffic  unk "," straight ","A unk ",,,,
10,120,"SJ","R003.073","D","F","J","Z",2,2,"UO","R",2,"E",5,8/31/2000,1900,926513843," imp. turn ","cloudy","day","dry"," normal ","D"," rollover ",1," car ","E"," on sr. "," unk ",0,2," roll-over beyond shoulder drivers right "," n/a  n/a "," n/a  n/a "," n/a  n/a "," on/off ramp  unk "," off road ","A unk ",1,,1,
10,120,"SJ","R004.529","D","F","J","Z",2,2,"UI","R",1,"W",6,9/1/2000,1610,390301935," speeding ","rain ","day","wet"," normal ","D"," rear-end ",3," pickup ","W"," on sr. "," unk ",0,1,"V2 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," slowing, stopping ","A unk ",1,,1,
10,120,"SJ","R004.529","D","F","J","Z",2,2,"UI","R",1,"W",6,9/1/2000,1610,390301935," speeding ","rain ","day","wet"," normal ","D"," rear-end ",3," pickup ","W"," on sr. "," unk ",0,1,"V1 right lane ","V3 right lane "," n/a  n/a "," n/a  n/a "," none  unk "," stopped ","A unk ",,,,
10,120,"SJ","R004.529","D","F","J","Z",2,2,"UI","R",1,"W",6,9/1/2000,1610,390301935," speeding ","rain ","day","wet"," normal ","D"," rear-end ",3," pickup ","W"," on sr. "," unk ",0,2," n/a  n/a ","V2 right lane "," n/a  n/a "," n/a  n/a "," none  unk "," stopped ","A unk ",,,,
10,120,"SJ","R002.470","D","F","J","Z",2,2,"RO","H"," n/a ","W",2,9/11/2000,1800,926514956," imp. turn ","clear","day","dry"," normal ","D"," rollover ",1," car ","W"," on sr. "," unk ",0,3," roll-over beyond shoulder drivers left "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," off road ","A unk ",1,,1,
10,120,"SJ","R005.910","D","F","J","Z",2,2,"UO","H"," n/a ","E",4,9/20/2000,1320,926513955," oth. viol. ","clear","day","dry"," normal ","D"," hit obj. ",1," car ","E"," on sr. "," unk ",0,1," over embankment  beyond shoulder drivers right "," roll-over beyond shoulder drivers right "," n/a  n/a "," n/a  n/a "," none  unk "," change lanes ","A unk ",1,,1,
10,120,"SJ","R006.220","D","F","J","Z",2,2,"RO","H"," n/a ","E",4,9/20/2000,1705,926513749," speeding ","clear","day","dry"," normal ","D"," rear-end ",3," pickup w/ trailer ","E"," on sr. "," unk ",0,0,"V2 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",1,1,,
10,120,"SJ","R006.220","D","F","J","Z",2,2,"RO","H"," n/a ","E",4,9/20/2000,1705,926513749," speeding ","clear","day","dry"," normal ","D"," rear-end ",3," pickup ","E"," on sr. "," unk ",0,0,"V1 right lane ","V3 right lane "," n/a  n/a "," n/a  n/a "," none  unk "," slowing, stopping ","A unk ",,,,
10,120,"SJ","R006.220","D","F","J","Z",2,2,"RO","H"," n/a ","E",4,9/20/2000,1705,926513749," speeding ","clear","day","dry"," normal ","D"," rear-end ",3," car w/trailer ","E"," on sr. "," unk ",0,0," n/a  n/a ","V2 right lane "," n/a  n/a "," n/a  n/a "," none  unk "," stopped ","A unk ",,,,
10,120,"SJ","R005.054","D","F","J","Z",2,2,"UO","R",2,"E",6,9/29/2000,2145,926513967," imp. turn ","clear"," dark ","dry"," normal ","D"," hit obj. ",1," car ","E"," on sr. "," unk ",1,0," over embankment  beyond shoulder drivers left "," roll-over beyond shoulder drivers left "," n/a  n/a "," n/a  n/a "," on/off ramp  unk "," off road ","G unk ",1,,,1
10,120,"SJ","R000.780","D","F","K","Z",2,2,"RO","H"," n/a ","W",5,10/5/2000,1615,926513205," speeding ","clear","day","dry"," normal ","D"," rear-end ",2," car ","W"," on sr. "," unk ",0,0,"V2 left lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," stopped ","A unk ",1,1,,
10,120,"SJ","R000.780","D","F","K","Z",2,2,"RO","H"," n/a ","W",5,10/5/2000,1615,926513205," speeding ","clear","day","dry"," normal ","D"," rear-end ",2," car ","W"," on sr. "," unk ",0,0,"V1 left lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",,,,
10,120,"SJ","R006.390","D","F","Q","G",2,2,"RO","H"," n/a ","W",7,10/14/2000,1700,926513205," oth. viol. ","clear","day","dry"," normal ","D"," other ",2," car ","W"," on sr. "," unk ",0,0,"V3 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",1,1,,
10,120,"SJ","R006.390","D","F","Q","G",2,2,"RO","H"," n/a ","W",7,10/14/2000,1700,926513205," oth. viol. ","clear","day","dry"," normal ","D"," other ",2," motorcycle ","W"," on sr. "," unk ",0,0," n/a  n/a "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","G unk ",,,,
10,120,"SJ","R006.390","D","F","Q","G",2,2,"RO","H"," n/a ","W",7,10/14/2000,1700,926513205," oth. viol. ","clear","day","dry"," normal ","D"," other ",2," other non-veh. ","W"," on sr. "," unk ",0,0,"V1 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," unk "," straight "," unk ",,,,
10,120,"SJ","R002.320","D","F","J","Z",2,2,"RO","H"," n/a ","W",6,10/20/2000,1615,926513205," oth. viol. ","clear","day","dry"," normal ","D"," other ",2," pickup ","W"," on sr. "," unk ",0,0," n/a  n/a "," n/a  n/a "," n/a  n/a "," n/a  n/a "," wind  other "," straight ","A unk ",1,,1,
10,120,"SJ","R002.320","D","F","J","Z",2,2,"RO","H"," n/a ","W",6,10/20/2000,1615,926513205," oth. viol. ","clear","day","dry"," normal ","D"," other ",2," car ","W"," on sr. "," unk ",0,1,"V3 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",,,,
10,120,"SJ","R002.320","D","F","J","Z",2,2,"RO","H"," n/a ","W",6,10/20/2000,1615,926513205," oth. viol. ","clear","day","dry"," normal ","D"," other ",2," other non-veh. ","W"," on sr. "," unk ",0,0,"V2 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," unk "," other "," unk ",,,,
10,120,"SJ","R006.120","D","F","J","Z",2,2,"UO","H"," n/a ","E",6,10/20/2000,1645,926513749," oth. viol. ","clear","day","dry"," normal ","D"," sideswipe ",3," semi ","E"," on sr. "," unk ",0,0,"V2 right lane "," wall  beyond shoulder drivers left "," n/a  n/a "," n/a  n/a "," none  unk "," change lanes ","A unk ",1,1,,
10,120,"SJ","R006.120","D","F","J","Z",2,2,"UO","H"," n/a ","E",6,10/20/2000,1645,926513749," oth. viol. ","clear","day","dry"," normal ","D"," sideswipe ",3," pickup ","E"," on sr. "," unk ",0,0,"V1 left lane "," wall  beyond shoulder drivers left ","V3 right lane "," n/a  n/a "," none  unk "," straight ","A unk ",,,,
10,120,"SJ","R006.120","D","F","J","Z",2,2,"UO","H"," n/a ","E",6,10/20/2000,1645,926513749," oth. viol. ","clear","day","dry"," normal ","D"," sideswipe ",3," pickup ","E"," on sr. "," unk ",0,0," n/a  n/a ","V2 right lane "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",,,,
10,120,"SJ","R005.555","D","F","J","Z",2,2,"UI","R",1,"E",2,10/23/2000,1058,926513955," imp. turn ","clear","day","dry"," normal ","D"," hit obj. ",1," pickup ","E"," on sr. "," unk ",0,2," trees  beyond shoulder drivers right "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," off road ","A unk ",1,,1,
10,120,"SJ","R005.555","D","F","J","Z",2,2,"UI","R",3,"E",3,10/24/2000,1215,926509277," speeding ","clear","day","dry"," normal ","D"," rollover ",1," semi w/trailer ","E"," not on sr "," unk ",0,0," roll-over beyond shoulder drivers left "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," left turn ","A unk ",1,1,,
10,120,"SJ","R005.555","D","F","J","Z",2,2,"UI","R",3,"E",3,10/24/2000,1215,926509277," speeding ","clear","day","dry"," normal ","D"," rollover ",1," spilled load "," unk "," not on sr "," unk ",0,0," n/a  n/a "," no obj. involved  beyond shoulder drivers left "," n/a  n/a "," n/a  n/a "," unk "," other "," unk ",,,,
10,120,"SJ","R003.960","D","F","J","Z",2,2,"UO","H"," n/a ","W",7,11/4/2000,1502,926513863," oth. viol. ","clear","day","dry"," normal ","D"," hit obj. ",2," car ","W"," on sr. "," unk ",0,2," non-traffic signs  beyond shoulder drivers right "," end of guardrail  beyond shoulder drivers right "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",1,,1,
10,120,"SJ","R003.960","D","F","J","Z",2,2,"UO","H"," n/a ","W",7,11/4/2000,1502,926513863," oth. viol. ","clear","day","dry"," normal ","D"," hit obj. ",2," other veh. ","W"," on sr. "," unk ",0,0," n/a  n/a "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," change lanes ","G unk ",,,,
10,120,"SJ","R001.960","D","F","J","Z",2,2,"RO","H"," n/a ","E",6,11/10/2000,950,926513238," speeding ","clear","day","dry"," normal ","D"," rear-end ",2," car ","E"," on sr. "," unk ",0,2,"V2 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",1,,1,
10,120,"SJ","R001.960","D","F","J","Z",2,2,"RO","H"," n/a ","E",6,11/10/2000,950,926513238," speeding ","clear","day","dry"," normal ","D"," rear-end ",2," car ","E"," on sr. "," unk ",0,0,"V1 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","G unk ",,,,
10,120,"SJ","R006.320","D","F","J","Z",2,2,"RO","H"," n/a ","E",6,11/10/2000,1818,926513749," speeding ","clear"," dark ","dry"," normal ","D"," rear-end ",2," pickup ","E"," on sr. "," unk ",0,0,"V2 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",1,1,,
10,120,"SJ","R006.320","D","F","J","Z",2,2,"RO","H"," n/a ","E",6,11/10/2000,1818,926513749," speeding ","clear"," dark ","dry"," normal ","D"," rear-end ",2," pickup ","E"," on sr. "," unk ",0,0,"V1 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," slowing, stopping ","A unk ",,,,
10,120,"SJ","R006.300","D","F","J","Z",2,2,"RO","H"," n/a ","E",6,11/17/2000,1630,926514282," speeding ","cloudy","day","dry"," normal ","A"," rear-end ",2," pickup ","E"," on sr. "," unk ",0,0,"V2 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," slowing, stopping ","A unk ",1,1,,
10,120,"SJ","R006.300","D","F","J","Z",2,2,"RO","H"," n/a ","E",6,11/17/2000,1630,926514282," speeding ","cloudy","day","dry"," normal ","A"," rear-end ",2," car ","E"," on sr. "," unk ",0,0,"V1 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",,,,
10,120,"SJ","R006.330","D","F","Q","G",2,2,"RO","H"," n/a ","E",2,11/20/2000,1730,926514956," speeding ","clear"," dark ","dry"," normal ","D"," rear-end ",2," car ","E"," on sr. "," unk ",0,0,"V2 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",1,,1,
10,120,"SJ","R006.330","D","F","Q","G",2,2,"RO","H"," n/a ","E",2,11/20/2000,1730,926514956," speeding ","clear"," dark ","dry"," normal ","D"," rear-end ",2," pickup ","E"," on sr. "," unk ",0,1,"V1 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," slowing, stopping ","A unk ",,,,
10,120,"SJ","R004.087","D","F","J","Z",2,2,"UO","R",1,"E",3,11/21/2000,1630,926513927," speeding ","cloudy","day","wet"," normal ","A"," rear-end ",3," car ","E"," on sr. "," unk ",0,0,"V2 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," slowing, stopping ","A unk ",1,1,,
10,120,"SJ","R004.087","D","F","J","Z",2,2,"UO","R",1,"E",3,11/21/2000,1630,926513927," speeding ","cloudy","day","wet"," normal ","A"," rear-end ",3," car ","E"," on sr. "," unk ",0,0,"V1 right lane ","V3 right lane "," n/a  n/a "," n/a  n/a "," none  unk "," stopped ","A unk ",,,,
10,120,"SJ","R004.087","D","F","J","Z",2,2,"UO","R",1,"E",3,11/21/2000,1630,926513927," speeding ","cloudy","day","wet"," normal ","A"," rear-end ",3," car ","E"," on sr. "," unk ",0,0," n/a  n/a ","V2 right lane "," n/a  n/a "," n/a  n/a "," none  unk "," stopped ","A unk ",,,,
10,120,"SJ","R001.510","D","F","J","Z",2,2,"RO","R",4,"W",6,12/1/2000,1000,926513238," no yield ","clear","day","dry"," normal ","A"," t-bone ",2," pickup ","W"," on sr. "," unk ",0,0,"V2 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," on/off ramp  unk "," straight ","A unk ",1,1,,
10,120,"SJ","R001.510","D","F","J","Z",2,2,"RO","R",4,"W",6,12/1/2000,1000,926513238," no yield ","clear","day","dry"," normal ","A"," t-bone ",2," car ","N"," on sr. "," unk ",0,0,"V1 left lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",,,,
10,120,"SJ","R001.320","D","F","K","Z",2,2,"RO","H"," n/a ","E",1,12/3/2000,1735,926514699," imp. turn ","clear"," dark ","dry"," normal ","D"," hit obj. ",2," pickup ","E"," on sr. "," unk ",0,0," guardrail  beyond shoulder drivers left ","V2 right lane "," n/a  n/a "," n/a  n/a "," none  unk "," other ","A unk ",1,,1,
10,120,"SJ","R001.320","D","F","K","Z",2,2,"RO","H"," n/a ","E",1,12/3/2000,1735,926514699," imp. turn ","clear"," dark ","dry"," normal ","D"," hit obj. ",2," car ","E"," on sr. "," unk ",0,1," n/a  n/a ","V1 right lane "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",,,,
10,120,"SJ","R005.800","D","F","J","Z",2,2,"UI","H"," n/a ","E",3,12/12/2000,1600,926515230," imp. turn ","clear","day","dry"," normal ","D"," hit obj. ",1," car ","E"," on sr. "," unk ",0,0," dike or curb  beyond shoulder drivers right "," over embankment  beyond shoulder drivers right "," n/a  n/a "," n/a  n/a "," stop & go traffic  unk "," straight ","A unk ",1,1,,
10,120,"SJ","R005.930","D","F","J","Z",2,2,"UO","H"," n/a ","E",5,12/14/2000,1645,926513843," speeding ","cloudy","day","dry"," normal ","D"," rear-end ",3," car ","E"," on sr. "," unk ",0,1," n/a  n/a ","V2 right lane "," n/a  n/a "," n/a  n/a "," stop & go traffic  unk "," slowing, stopping ","A unk ",1,,1,
10,120,"SJ","R005.930","D","F","J","Z",2,2,"UO","H"," n/a ","E",5,12/14/2000,1645,926513843," speeding ","cloudy","day","dry"," normal ","D"," rear-end ",3," car ","E"," on sr. "," unk ",0,2,"V3 right lane ","V1 right lane "," n/a  n/a "," n/a  n/a "," stop & go traffic  unk "," slowing, stopping ","A unk ",,,,
10,120,"SJ","R005.930","D","F","J","Z",2,2,"UO","H"," n/a ","E",5,12/14/2000,1645,926513843," speeding ","cloudy","day","dry"," normal ","D"," rear-end ",3," semi w/trailer ","E"," on sr. "," unk ",0,0,"V2 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," stop & go traffic  unk "," straight ","A unk ",,,,
10,120,"SJ","R004.710","D","F","J","Z",2,2,"UI","H"," n/a ","E",4,12/20/2000,1735,926513927," speeding ","clear"," dark ","dry"," normal ","D"," rear-end ",2," car ","E"," on sr. "," unk ",0,2,"V2 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," straight ","A unk ",1,,1,
10,120,"SJ","R004.710","D","F","J","Z",2,2,"UI","H"," n/a ","E",4,12/20/2000,1735,926513927," speeding ","clear"," dark ","dry"," normal ","D"," rear-end ",2," car ","E"," on sr. "," unk ",0,0,"V1 right lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," stopped ","A unk ",,,,
10,120,"SJ","R001.260","D","F","K","Z",2,2,"RO","H"," n/a ","E",6,12/22/2000,1452,926514792," imp. turn ","clear","day","dry"," normal ","D"," rollover ",1," car ","E"," on sr. "," unk ",0,0," roll-over beyond shoulder drivers right "," over embankment  beyond shoulder drivers right "," n/a  n/a "," n/a  n/a "," unk "," off road ","A unk ",1,1,,
10,120,"SJ","R002.820","D","F","J","Z",2,2,"RO","H"," n/a ","E",6,12/22/2000,515,926514579," imp. turn ","clear"," dark w/lights ","dry"," normal ","D"," hit obj. ",1," car ","E"," on sr. "," unk ",0,0," ditch  beyond shoulder drivers right "," n/a  n/a "," n/a  n/a "," n/a  n/a "," none  unk "," off road ","A unk ",1,1,,
10,120,"SJ","R001.560","H",,,,,,,," n/a ","W"," wed ",1/3/2001,745,926515173,2," fog "," day "," dry "," normal ","D"," rear-end ",2," car ","W"," on sr "," unk ",0,0,"V2 left lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," stop & go traffic  unk "," straight ","A unk ",1,1,,
10,120,"SJ","R001.560","H",,,,,,,," n/a ","W"," wed ",1/3/2001,745,926515173,2," fog "," day "," dry "," normal ","D"," rear-end ",2," pickup ","W"," on sr "," unk ",0,0,"V1 left lane "," n/a  n/a "," n/a  n/a "," n/a  n/a "," stop & go traffic  unk "," slowing, stopping ","A unk ",,,,
10,120,"SJ","R001.240","H",,,,,,,," n/a ","W"," mon ",1/8/2001,1820,926514570,4," cloudy "," dark "," wet "," normal ","D"," hit object ",1," car ","W"," on sr "," unk ",0,0," over embankment  beyond shoulder drivers right "," rollover  beyond shoulder drivers right "," n/a  n/a "," n/a  n/a "," children  unk "," other ","A unk ",1,1,,
10,120,"SJ","R004.030","H",,,,,,,," n/a ","W"," mon ",1/22/2001,645,926515173,4," clear "," day "," dry "," normal ","D"," sideswipe ",3," car ","W"," on sr "," unk ",0,0,"V2 other ","V3 left lane "," n/a  n/a "," n/a  n/a "," enter/leave ramp  unk "," merging ","A unk ",1,1,,
